08 22 2018 13 19 00 00000000 00110000   -0.688   -0.425    0.008    77    79    80  12.5 1453.7 1469.9  60.4   6.4  -1.0 986.241 978.499   1.00     0 14537    0.808   238.30
08 22 2018 13 20 00 00000000 00110000   -0.692   -0.356    0.026    76    79    79  12.5 1453.7 1469.9  65.1   7.1   1.7 986.334 978.591   1.00     0 14537    0.778   242.77
08 22 2018 13 21 00 00000000 00110000   -0.687   -0.356    0.039    77    78    78  12.5 1453.7 1469.9  64.2   6.8   0.4 986.809 979.061   1.00     0 14537    0.773   242.60
08 22 2018 13 22 00 00000000 00110000   -0.697   -0.351    0.055    78    76    78  12.5 1453.7 1469.9  64.4   6.4   0.2 987.060 979.309   1.00     0 14537    0.780   243.27
08 22 2018 13 23 00 00000000 00110000   -0.702   -0.391    0.033    79    78    78  12.5 1453.7 1469.9  62.3   7.0  -0.5 987.232 979.480   1.00     0 14537    0.803   240.85
08 22 2018 13 24 00 00000000 00110000   -0.696   -0.332    0.056    77    77    78  12.5 1453.7 1469.9  65.6   5.7  -0.6 987.871 980.112   1.00     0 14537    0.771   244.51
08 22 2018 13 25 00 00000000 00110000   -0.689   -0.389   -0.010    78    78    81  12.5 1453.7 1469.9  60.8   7.9   0.5 988.278 980.515   1.00     0 14537    0.791   240.52
08 22 2018 13 26 00 00000000 00110000   -0.714   -0.351    0.027    76    80    82  12.5 1453.7 1469.9  66.8   6.6  -0.1 988.181 980.419   1.00     0 14537    0.795   243.83
08 22 2018 13 27 00 00000000 00110000   -0.721   -0.315    0.065    76    78    80  12.5 1453.7 1469.9  67.1   6.6  -0.2 987.908 980.149   1.00     0 14537    0.787   246.37
08 22 2018 13 28 00 00000000 00110000   -0.651   -0.411    0.016    78    81    75  12.5 1453.7 1469.9  59.9   6.9  -2.4 987.577 979.821   1.01     0 14537    0.770   237.77
08 22 2018 13 29 00 00000000 00110000   -0.735   -0.266    0.012    77    79    79  12.4 1453.7 1469.9  71.4   6.7   3.1 987.492 979.737   1.01     0 14537    0.782   250.11
08 22 2018 13 30 00 00000000 00110000   -0.726   -0.313    0.026    77    80    78  12.5 1453.7 1469.9  69.2   6.8   1.4 987.044 979.293   1.01     0 14537    0.791   246.65
08 22 2018 13 31 00 00000000 00110000   -0.635   -0.474    0.022    76    77    82  12.5 1453.7 1469.9  55.8   7.6  -2.3 986.800 979.052   1.01     0 14537    0.793   233.25
08 22 2018 13 32 00 00000000 00110000   -0.708   -0.313    0.034    77    76    79  12.5 1453.7 1469.9  67.9   6.0   0.7 986.977 979.227   1.01     0 14537    0.774   246.11
08 22 2018 13 33 00 00000000 00110000   -0.726   -0.341   -0.002    77    79    79  12.5 1453.7 1470.0  66.9   7.0   2.3 987.319 979.566   1.02     0 14537    0.802   244.86
08 22 2018 13 34 00 00000000 00110000   -0.751   -0.256    0.042    78    79    77  12.5 1453.7 1470.0  72.8   6.0   2.7 987.634 979.877   1.02     0 14537    0.794   251.20
08 22 2018 13 35 00 00000000 00110000   -0.723   -0.324    0.004    77    79    80  12.5 1453.7 1470.0  67.1   6.2  -0.6 987.806 980.048   1.02     0 14537    0.792   245.89
08 22 2018 13 36 00 00000000 00110000   -0.696   -0.410    0.053    76    77    79  12.5 1453.7 1469.9  62.0   6.9  -1.5 987.918 980.159   1.01     0 14537    0.807   239.52
08 22 2018 13 37 00 00000000 00110000   -0.741   -0.282    0.031    79    78    81  12.5 1453.7 1469.9  69.6   6.8   2.1 988.233 980.470   1.01     0 14537    0.793   249.16
08 22 2018 13 38 00 00000000 00110000   -0.759   -0.293    0.023    79    80    79  12.5 1453.7 1469.9  71.8   7.1   2.5 988.362 980.598   1.00     0 14537    0.814   248.89
08 22 2018 13 39 00 00000000 00110000   -0.728   -0.296    0.030    76    82    81  12.5 1453.6 1469.8  69.2   6.6   1.2 988.230 980.467   0.99     0 14536    0.786   247.86
08 22 2018 13 40 00 00000000 00110000   -0.731   -0.313    0.009    78    81    83  12.5 1453.6 1469.8  68.2   7.2   1.0 988.039 980.278   0.99     0 14536    0.795   246.79
08 22 2018 13 41 00 00000000 00110000   -0.724   -0.330   -0.003    79    82    80  12.5 1453.6 1469.8  66.0   7.7   3.0 988.276 980.513   0.99     0 14536    0.796   245.52
08 22 2018 13 42 00 00000000 00110000   -0.739   -0.330   -0.006    78    79    79  12.5 1453.6 1469.8  68.8   6.6   1.0 987.947 980.187   0.99     0 14536    0.809   245.96
08 22 2018 13 43 00 00000000 00110000   -0.671   -0.438   -0.001    78    79    77  12.4 1453.7 1469.9  58.7   7.5  -1.9 987.413 979.659   1.00     0 14537    0.802   236.89
08 22 2018 13 44 00 00000000 00110000   -0.724   -0.259    0.011    78    76    81  12.5 1453.7 1469.9  70.7   7.0   3.4 986.959 979.209   1.00     0 14537    0.769   250.33
08 22 2018 13 45 00 00000000 00110000   -0.702   -0.305    0.078    75    80    78  12.5 1453.7 1469.9  69.6   6.8   1.4 987.072 979.321   1.01     0 14537    0.765   246.48
08 22 2018 13 46 00 00000000 00110000   -0.681   -0.333    0.016    77    79    80  12.5 1453.7 1470.0  66.6   7.2   1.8 987.040 979.290   1.02     0 14537    0.757   243.95
08 22 2018 13 47 00 00000000 00110000   -0.691   -0.379   -0.012    80    78    81  12.5 1453.8 1470.0  63.5   6.8  -1.0 987.027 979.277   1.03     0 14538    0.788   241.23
08 22 2018 13 48 00 00000000 00110000   -0.732   -0.360    0.016    77    82    79  12.4 1453.8 1470.0  65.3   6.3  -1.1 986.761 979.013   1.04     0 14538    0.816   243.82
08 22 2018 13 49 00 00000000 00110000   -0.720   -0.297   -0.022    82    78    81  12.5 1453.9 1470.1  70.6   5.8   1.6 986.963 979.213   1.05     0 14539    0.779   247.56
08 22 2018 13 50 00 00000000 00110000   -0.612   -0.439   -0.037    79    80    76  12.4 1453.9 1470.1  56.6   6.6  -2.4 987.043 979.293   1.06     0 14539    0.753   234.35
08 22 2018 13 51 00 00000000 00110000   -0.733   -0.230   -0.024    77    84    81  12.5 1453.9 1470.1  74.4   6.0   4.8 987.091 979.340   1.06     0 14539    0.768   252.61
08 22 2018 13 52 00 00000000 00110000   -0.687   -0.266    0.012    79    83    82  12.4 1453.9 1470.2  71.2   6.3   3.7 987.116 979.365   1.07     0 14539    0.736   248.83
08 22 2018 13 53 00 00000000 00110000   -0.747   -0.234    0.034    78    82    83  12.5 1453.9 1470.2  73.8   6.1   1.6 986.736 978.989   1.07     0 14539    0.783   252.64
08 22 2018 13 54 00 00000000 00110000   -0.690   -0.356    0.043    79    80    82  12.5 1453.9 1470.2  64.3   6.6  -0.9 986.401 978.657   1.07     0 14539    0.776   242.70
08 22 2018 13 55 00 00000000 00110000   -0.688   -0.317    0.023    79    77    75  12.5 1453.9 1470.2  68.6   7.0   2.7 986.272 978.529   1.07     0 14539    0.757   245.28
08 22 2018 13 56 00 00000000 00110000   -0.711   -0.399    0.014    76    77    78  12.5 1453.9 1470.2  61.9   6.5  -1.8 986.006 978.266   1.08     0 14539    0.815   240.67
08 22 2018 13 57 00 00000000 00110000   -0.571   -0.506   -0.016    80    78    75  12.5 1453.9 1470.2  51.6   6.7  -3.4 986.015 978.275   1.08     0 14539    0.763   228.49
08 22 2018 13 58 00 00000000 00110000   -0.715   -0.264    0.025    77    76    77  12.5 1454.0 1470.3  71.4   5.2   1.3 986.041 978.301   1.09     0 14540    0.762   249.74
08 22 2018 13 59 00 00000000 00110000   -0.646   -0.419   -0.029    79    78    81  12.5 1454.0 1470.3  58.4   7.6   0.7 986.175 978.433   1.10     0 14540    0.770   237.06
08 22 2018 14 00 00 00000000 00110000   -0.618   -0.399    0.007    80    80    78  12.5 1454.0 1470.3  58.4   6.4  -1.2 987.072 979.321   1.09     0 14540    0.736   237.12
08 22 2018 14 01 00 00000000 00110000   -0.649   -0.357    0.016    75    78    83  12.5 1453.9 1470.2  64.0   6.6   0.7 987.818 980.060   1.08     0 14539    0.741   241.20
08 22 2018 14 02 00 00000000 00110000   -0.643   -0.398    0.052    78    81    79  12.5 1453.9 1470.2  60.2   7.5   0.8 988.449 980.684   1.07     0 14539    0.757   238.22
08 22 2018 14 03 00 00000000 00110000   -0.688   -0.371    0.077    76    79    77  12.5 1453.9 1470.2  63.5   6.6  -0.8 989.153 981.381   1.06     0 14539    0.781   241.64
08 22 2018 14 04 00 00000000 00110000   -0.703   -0.401    0.063    76    78    77  12.5 1453.9 1470.1  61.4   6.7  -1.9 989.580 981.804   1.05     0 14539    0.809   240.26
08 22 2018 14 05 00 00000000 00110000   -0.690   -0.437    0.034    80    80    79  12.5 1453.8 1470.1  57.9   6.3  -4.1 990.118 982.336   1.03     0 14538    0.816   237.65
08 22 2018 14 06 00 00000000 00110000   -0.755   -0.305   -0.010    77    82    81  12.4 1453.7 1470.0  68.3   5.9  -0.4 990.368 982.584   1.02     0 14537    0.815   247.99
08 22 2018 14 07 00 00000000 00110000   -0.792   -0.275    0.004    78    78    78  12.5 1453.8 1470.1  73.7   7.1   5.5 990.443 982.658   1.03     0 14538    0.838   250.84
08 22 2018 14 08 00 00000000 00110000   -0.692   -0.373   -0.004    77    81    81  12.5 1453.8 1470.1  62.9   7.7   1.4 990.486 982.700   1.04     0 14538    0.786   241.65
08 22 2018 14 09 00 00000000 00110000   -0.617   -0.492    0.037    76    75    77  12.4 1453.8 1470.1  52.4   6.2  -4.6 990.689 982.901   1.03     0 14538    0.789   231.40
08 22 2018 14 10 00 00000000 00110000   -0.734   -0.308   -0.003    75    80    79  12.5 1453.7 1470.0  70.8   6.7   1.5 990.673 982.885   1.02     0 14537    0.796   247.21
08 22 2018 14 11 00 00000000 00110000   -0.736   -0.194    0.016    81    79    79  12.5 1453.7 1469.9  77.3   5.5   3.4 990.668 982.881   1.00     0 14537    0.761   255.23
08 22 2018 14 12 00 00000000 00110000   -0.739   -0.177    0.053    77    77    80  12.5 1453.6 1469.9  77.6   4.8   1.6 990.652 982.865   0.99     0 14536    0.760   256.54
08 22 2018 14 13 00 00000000 00110000   -0.649   -0.398    0.069    75    80    82  12.5 1453.6 1469.9  61.6   7.4  -1.2 990.928 983.138   0.99     0 14536    0.762   238.46
08 22 2018 14 14 00 00000000 00110000   -0.741   -0.296    0.067    75    80    80  12.5 1453.7 1469.9  71.8   6.8   3.0 991.032 983.241   1.00     0 14537    0.798   248.21
08 22 2018 14 15 00 00000000 00110000   -0.749   -0.360    0.046    75    79    79  12.5 1453.7 1470.0  66.8   7.0   0.0 991.134 983.342   1.01     0 14537    0.831   244.34
08 22 2018 14 16 00 00000000 00110000   -0.759   -0.308    0.006    79    81    78  12.5 1453.8 1470.1  69.2   6.5   1.1 991.048 983.257   1.03     0 14538    0.820   247.90
08 22 2018 14 17 00 00000000 00110000   -0.747   -0.311   -0.017    78    79    79  12.4 1453.8 1470.1  68.7   6.0  -2.6 990.560 982.774   1.04     0 14538    0.810   247.37
08 22 2018 14 18 00 00000000 00110000   -0.770   -0.288    0.004    75    81    80  12.4 1453.9 1470.2  69.8   5.7  -0.7 990.399 982.614   1.06     0 14539    0.822   249.47
08 22 2018 14 19 00 00000000 00110000   -0.709   -0.341   -0.026    77    81    79  12.4 1453.9 1470.2  66.8   6.4  -0.8 989.768 981.990   1.06     0 14539    0.787   244.32
08 22 2018 14 20 00 00000000 00110000   -0.749   -0.207    0.010    77    81    79  12.5 1453.9 1470.2  75.3   5.3   1.4 989.547 981.771   1.06     0 14539    0.777   254.54
08 22 2018 14 21 00 00000000 00110000   -0.727   -0.302    0.023    79    79    78  12.5 1453.9 1470.2  69.4   6.9   2.7 989.611 981.834   1.06     0 14539    0.787   247.42
08 22 2018 14 22 00 00000000 00110000   -0.735   -0.280    0.039    78    80    80  12.5 1453.9 1470.2  70.9   7.2   3.2 989.796 982.017   1.06     0 14539    0.787   249.14
08 22 2018 14 23 00 00000000 00110000   -0.690   -0.320    0.023    74    82    81  12.5 1453.8 1470.1  67.1   7.4   1.3 990.155 982.373   1.04     0 14538    0.760   245.14
08 22 2018 14 24 00 00000000 00110000   -0.677   -0.419    0.049    78    79    80  12.5 1453.8 1470.1  58.9   7.1  -2.3 990.239 982.456   1.04     0 14538    0.796   238.25
08 22 2018 14 25 00 00000000 00110000   -0.692   -0.383    0.065    78    80    80  12.5 1453.8 1470.1  61.6   7.8  -0.4 990.354 982.570   1.04     0 14538    0.791   241.01
08 22 2018 14 26 00 00000000 00110000   -0.773   -0.219    0.059    77    80    84  12.5 1453.8 1470.1  75.4   6.2   3.0 990.513 982.727   1.04     0 14538    0.803   254.14
08 22 2018 14 27 00 00000000 00110000   -0.777   -0.273    0.019    80    78    81  12.4 1453.8 1470.1  70.1   5.8  -1.9 990.847 983.058   1.04     0 14538    0.823   250.63
08 22 2018 14 28 00 00000000 00110000   -0.781   -0.239    0.040    79    78    78  12.5 1453.9 1470.2  75.3   6.3   2.4 990.923 983.133   1.05     0 14539    0.816   253.00
08 22 2018 14 29 00 00000000 00110000   -0.771   -0.373   -0.002    78    81    84  12.5 1453.9 1470.2  65.5   7.0   0.1 991.023 983.232   1.05     0 14539    0.856   244.16
08 22 2018 14 30 00 00000000 00110000   -0.740   -0.417    0.003    79    79    82  12.5 1453.8 1470.1  60.8   6.6  -3.0 991.464 983.668   1.04     0 14538    0.849   240.63
08 22 2018 14 31 00 00000000 00110000   -0.796   -0.292    0.009    77    81    81  12.4 1453.8 1470.1  71.7   6.2   0.0 991.505 983.709   1.03     0 14538    0.848   249.84
08 22 2018 14 32 00 00000000 00110000   -0.778   -0.337    0.028    77    77    79  12.5 1453.7 1470.0  67.9   8.3   1.4 991.608 983.811   1.02     0 14537    0.847   246.59
08 22 2018 14 33 00 00000000 00110000   -0.727   -0.365    0.040    78    77    78  12.5 1453.7 1470.0  65.3   8.2  -0.2 992.114 984.312   1.00     0 14537    0.814   243.34
08 22 2018 14 34 00 00000000 00110000   -0.796   -0.251    0.021    75    77    78  12.5 1453.6 1469.9  72.0   7.0  -2.3 992.222 984.419   0.99     0 14536    0.834   252.51
08 22 2018 14 35 00 00000000 00110000   -0.699   -0.416   -0.003    76    77    79  12.5 1453.5 1469.8  60.7   9.1   0.2 992.562 984.755   0.97     0 14535    0.813   239.26
08 22 2018 14 36 00 00000000 00110000   -0.782   -0.302    0.041    79    79    80  12.5 1453.5 1469.8  70.3   8.5   3.2 992.748 984.939   0.96     0 14535    0.838   248.85
08 22 2018 14 37 00 00000000 00110000   -0.737   -0.426    0.061    77    79    78  12.5 1453.4 1469.7  62.3   8.2  -2.7 992.384 984.579   0.95     0 14534    0.851   239.99
08 22 2018 14 38 00 00000000 00110000   -0.821   -0.252    0.026    77    81    80  12.5 1453.4 1469.7  75.8   7.7   1.3 992.085 984.283   0.94     0 14534    0.859   252.95
08 22 2018 14 39 00 00000000 00110000   -0.770   -0.386    0.028    77    78    78  12.5 1453.3 1469.6  63.4   8.3  -1.7 991.798 983.999   0.93     0 14533    0.861   243.34
08 22 2018 14 40 00 00000000 00110000   -0.753   -0.412    0.019    75    83    78  12.5 1453.3 1469.6  61.1   7.7  -2.8 991.358 983.563   0.93     0 14533    0.858   241.35
08 22 2018 14 41 00 00000000 00110000   -0.780   -0.286    0.081    78    79    78  12.5 1453.3 1469.6  71.7   6.9   0.0 991.111 983.319   0.93     0 14533    0.831   249.84
08 22 2018 14 42 00 00000000 00110000   -0.800   -0.292    0.082    76    82    77  12.4 1453.3 1469.6  70.7   7.1  -1.7 991.034 983.243   0.92     0 14533    0.852   249.93
08 22 2018 14 43 00 00000000 00110000   -0.733   -0.373    0.014    77    79    80  12.5 1453.3 1469.6  64.2   8.7  -1.3 990.773 982.984   0.92     0 14533    0.823   243.03
08 22 2018 14 44 00 00000000 00110000   -0.777   -0.308    0.020    76    77    77  12.5 1453.2 1469.5  69.2   7.3  -1.2 990.683 982.895   0.91     0 14532    0.836   248.34
08 22 2018 14 45 00 00000000 00110000   -0.751   -0.349    0.037    76    77    80  12.5 1453.2 1469.5  67.0   8.2  -0.9 990.775 982.986   0.91     0 14532    0.828   245.09
08 22 2018 14 46 00 00000000 00110000   -0.792   -0.248    0.025    77    80    78  12.5 1453.2 1469.5  74.4   7.8   1.4 990.651 982.864   0.90     0 14532    0.830   252.63
08 22 2018 14 47 00 00000000 00110000   -0.807   -0.245    0.047    77    77    77  12.4 1453.1 1469.4  75.9   7.7   2.5 990.575 982.788   0.88     0 14531    0.843   253.13
08 22 2018 14 48 00 00000000 00110000   -0.783   -0.250    0.042    74    74    78  12.5 1453.0 1469.3  73.9   7.8   1.3 991.165 983.372   0.86     0 14530    0.822   252.30
08 22 2018 14 49 00 00000000 00110000   -0.773   -0.270    0.004    74    78    75  12.5 1452.9 1469.3  73.4   7.9   0.9 991.181 983.388   0.85     0 14529    0.818   250.74
08 22 2018 14 50 00 00000000 00110000   -0.785   -0.238    0.024    74    79    79  12.5 1452.9 1469.2  75.0   8.9   3.2 991.154 983.362   0.84     0 14529    0.820   253.15
08 22 2018 14 51 00 00000000 00110000   -0.709   -0.368    0.040    78    78    79  12.4 1452.9 1469.2  64.8  10.0   1.8 991.494 983.698   0.84     0 14529    0.799   242.56
08 22 2018 14 52 00 00000000 00110000   -0.764   -0.236    0.023    78    76    78  12.5 1452.9 1469.3  75.1   7.6   1.0 991.890 984.090   0.85     0 14529    0.799   252.85
08 22 2018 14 53 00 00000000 00110000   -0.777   -0.261    0.026    75    78    80  12.5 1452.9 1469.3  72.1   8.3   0.3 991.938 984.138   0.85     0 14529    0.819   251.43
08 22 2018 14 54 00 00000000 00110000   -0.802   -0.140    0.053    76    80    79  12.5 1452.9 1469.2  81.5   7.3   3.6 992.169 984.366   0.84     0 14529    0.814   260.13
08 22 2018 14 55 00 00000000 00110000   -0.738   -0.290    0.038    75    75    77  12.5 1452.9 1469.2  71.9   9.1   1.7 991.788 983.989   0.84     0 14529    0.793   248.54
08 22 2018 14 56 00 00000000 00110000   -0.722   -0.296    0.027    74    77    78  12.5 1452.9 1469.2  68.6   8.0  -0.7 991.937 984.137   0.84     0 14529    0.780   247.69
08 22 2018 14 57 00 00000000 00110000   -0.696   -0.407    0.022    76    79    80  12.5 1452.9 1469.2  60.4   9.5  -1.2 992.019 984.218   0.84     0 14529    0.806   239.70
08 22 2018 14 58 00 00000000 00110000   -0.698   -0.380    0.028    82    76    80  12.5 1452.9 1469.2  62.8   9.1  -0.6 992.136 984.334   0.83     0 14529    0.795   241.41
08 22 2018 14 59 00 00000000 00110000   -0.755   -0.237   -0.015    78    76    80  12.4 1452.9 1469.3  72.8   8.8   3.2 992.302 984.498   0.85     0 14529    0.792   252.61
08 22 2018 15 00 00 00000000 00110000   -0.753   -0.257    0.003    78    79    77  12.4 1453.0 1469.3  74.8   8.0   2.2 992.377 984.572   0.86     0 14530    0.796   251.17
08 22 2018 15 01 00 00000000 00110000   -0.696   -0.281    0.024    78    77    81  12.5 1453.0 1469.4  70.5   8.5   1.0 992.616 984.809   0.87     0 14530    0.750   248.00
08 22 2018 15 02 00 00000000 00110000   -0.731   -0.383    0.021    75    80    79  12.5 1453.1 1469.4  63.1   8.9  -3.0 993.202 985.389   0.88     0 14531    0.825   242.34
08 22 2018 15 03 00 00000000 00110000   -0.799   -0.239    0.059    76    75    80  12.5 1453.1 1469.4  76.0   7.7   0.0 993.512 985.695   0.88     0 14531    0.834   253.37
08 22 2018 15 04 00 00000000 00110000   -0.736   -0.399    0.009    79    78    79  12.4 1453.0 1469.4  63.9   9.8  -1.7 994.088 986.266   0.86     0 14530    0.838   241.52
08 22 2018 15 05 00 00000000 00110000   -0.791   -0.219    0.050    77    75    80  12.5 1452.9 1469.3  75.2   8.2  -0.9 993.764 985.945   0.85     0 14529    0.821   254.49
08 22 2018 15 06 00 00000000 00110000   -0.776   -0.346    0.018    76    76    80  12.5 1452.9 1469.3  66.9  10.1  -0.8 993.293 985.479   0.84     0 14529    0.849   245.97
08 22 2018 15 07 00 00000000 00110000   -0.776   -0.308    0.017    77    78    77  12.5 1452.9 1469.2  70.6   9.8  -0.7 992.695 984.887   0.84     0 14529    0.835   248.31
08 22 2018 15 08 00 00000000 00110000   -0.784   -0.219    0.017    77    78    79  12.5 1452.9 1469.2  75.9   8.8   3.6 992.712 984.904   0.84     0 14529    0.814   254.36
08 22 2018 15 09 00 00000000 00110000   -0.721   -0.303    0.033    76    79    79  12.4 1452.9 1469.3  67.5   8.6   1.1 993.171 985.358   0.84     0 14529    0.782   247.18
08 22 2018 15 10 00 00000000 00110000   -0.796   -0.173    0.099    75    77    80  12.5 1452.9 1469.3  79.4   7.4   1.1 993.000 985.189   0.84     0 14529    0.814   257.74
08 22 2018 15 11 00 00000000 00110000   -0.763   -0.328    0.027    76    80    79  12.4 1452.9 1469.2  69.4   7.7  -1.4 993.608 985.791   0.83     0 14529    0.831   246.77
08 22 2018 15 12 00 00000000 00110000   -0.818   -0.314   -0.007    78    78    77  12.5 1452.9 1469.2  72.1   9.3   2.9 993.203 985.390   0.82     0 14529    0.876   248.97
08 22 2018 15 13 00 00000000 00110000   -0.681   -0.463    0.043    75    78    79  12.5 1452.8 1469.1  56.0   9.3  -2.5 992.784 984.975   0.81     0 14528    0.823   235.76
08 22 2018 15 14 00 00000000 00110000   -0.759   -0.307    0.046    80    79    81  12.5 1452.8 1469.1  70.2   7.2  -0.2 992.882 985.072   0.81     0 14528    0.819   247.96
08 22 2018 15 15 00 00000000 00110000   -0.749   -0.381   -0.016    75    76    78  12.5 1452.8 1469.1  64.2   9.5   1.3 993.019 985.208   0.81     0 14528    0.841   243.03
08 22 2018 15 16 00 00000000 00110000   -0.744   -0.301   -0.003    82    79    80  12.5 1452.8 1469.1  69.2   7.7   2.1 992.759 984.950   0.81     0 14528    0.803   247.96
08 22 2018 15 17 00 00000000 00110000   -0.770   -0.295   -0.026    77    80    79  12.4 1452.8 1469.1  70.0   8.5   1.5 992.567 984.760   0.81     0 14528    0.824   249.01
08 22 2018 15 18 00 00000000 00110000   -0.751   -0.301    0.012    80    82    78  12.5 1452.8 1469.1  69.3   8.3   1.4 992.270 984.466   0.81     0 14528    0.810   248.15
08 22 2018 15 19 00 00000000 00110000   -0.730   -0.290    0.008    76    77    83  12.5 1452.9 1469.2  70.0   6.6   1.2 992.733 984.924   0.82     0 14529    0.786   248.32
08 22 2018 15 20 00 00000000 00110000   -0.713   -0.372    0.003    77    74    78  12.5 1452.9 1469.2  64.0   7.0  -1.5 993.288 985.474   0.82     0 14529    0.804   242.44
08 22 2018 15 21 00 00000000 00110000   -0.686   -0.455    0.015    78    76    81  12.4 1452.9 1469.2  57.4   9.4  -1.3 992.982 985.171   0.83     0 14529    0.823   236.43
08 22 2018 15 22 00 00000000 00110000   -0.713   -0.383    0.058    75    79    81  12.5 1452.9 1469.2  63.3   8.1   0.2 992.734 984.925   0.84     0 14529    0.809   241.74
08 22 2018 15 23 00 00000000 00110000   -0.730   -0.350    0.027    74    76    79  12.5 1452.9 1469.2  65.6   8.0  -0.6 992.802 984.993   0.84     0 14529    0.810   244.40
08 22 2018 15 24 00 00000000 00110000   -0.790   -0.277    0.042    75    81    76  12.5 1452.9 1469.3  71.6   7.7   2.0 992.873 985.063   0.85     0 14529    0.837   250.67
08 22 2018 15 25 00 00000000 00110000   -0.724   -0.354    0.033    77    80    81  12.5 1453.0 1469.3  64.8   8.0   0.2 993.184 985.371   0.86     0 14530    0.806   243.95
08 22 2018 15 26 00 00000000 00110000   -0.728   -0.355    0.029    78    77    81  12.4 1453.0 1469.4  66.5   8.0   0.7 993.403 985.588   0.86     0 14530    0.810   244.01
08 22 2018 15 27 00 00000000 00110000   -0.752   -0.327    0.084    77    78    80  12.4 1453.0 1469.4  68.2   7.7   1.0 993.507 985.691   0.87     0 14530    0.820   246.53
08 22 2018 15 28 00 00000000 00110000   -0.715   -0.444    0.048    75    76    78  12.4 1453.0 1469.4  59.9   8.2  -2.3 994.190 986.367   0.87     0 14530    0.842   238.16
08 22 2018 15 29 00 00000000 00110000   -0.744   -0.382    0.047    77    78    76  12.5 1453.0 1469.4  63.9   8.2  -0.9 995.220 987.386   0.86     0 14530    0.837   242.82
08 22 2018 15 30 00 00000000 00110000   -0.780   -0.294    0.039    74    78    80  12.5 1452.9 1469.3  70.8   7.8  -1.3 995.601 987.763   0.84     0 14529    0.833   249.32
08 22 2018 15 31 00 00000000 00110000   -0.834   -0.287   -0.004    77    77    77  12.4 1452.9 1469.3  72.0   9.2   3.3 995.736 987.897   0.83     0 14529    0.882   251.00
08 22 2018 15 32 00 00000000 00110000   -0.805   -0.341    0.024    76    75    79  12.4 1452.9 1469.2  69.1   9.4   2.7 995.450 987.614   0.82     0 14529    0.874   247.05
08 22 2018 15 33 00 00000000 00110000   -0.771   -0.360    0.011    75    78    79  12.5 1452.8 1469.2  66.0   8.8   0.8 995.239 987.405   0.81     0 14528    0.851   244.96
08 22 2018 15 34 00 00000000 00110000   -0.812   -0.276    0.013    78    78    77  12.5 1452.8 1469.2  73.4   8.5   2.9 995.102 987.269   0.81     0 14528    0.858   251.22
08 22 2018 15 35 00 00000000 00110000   -0.723   -0.472   -0.001    75    78    79  12.5 1452.8 1469.1  57.3   9.2  -4.1 994.456 986.630   0.81     0 14528    0.864   236.85
08 22 2018 15 36 00 00000000 00110000   -0.769   -0.353    0.015    75    77    78  12.5 1452.8 1469.1  65.3   9.1  -0.3 993.847 986.027   0.81     0 14528    0.846   245.33
08 22 2018 15 37 00 00000000 00110000   -0.793   -0.338    0.010    78    76    79  12.5 1452.8 1469.1  66.8   8.5  -0.9 993.288 985.474   0.81     0 14528    0.862   246.93
08 22 2018 15 38 00 00000000 00110000   -0.769   -0.383    0.010    75    78    78  12.5 1452.8 1469.1  64.5   8.3  -1.6 992.631 984.823   0.81     0 14528    0.859   243.50
08 22 2018 15 39 00 00000000 00110000   -0.736   -0.402   -0.004    77    75    77  12.4 1452.8 1469.1  63.5   7.9  -1.9 992.263 984.459   0.81     0 14528    0.839   241.33
08 22 2018 15 40 00 00000000 00110000   -0.711   -0.352    0.035    78    80    81  12.5 1452.9 1469.2  65.5   8.2   0.1 992.369 984.564   0.82     0 14529    0.793   243.66
08 22 2018 15 41 00 00000000 00110000   -0.786   -0.320    0.017    79    78    77  12.5 1452.9 1469.2  69.0   8.5   0.8 991.799 984.000   0.84     0 14529    0.848   247.87
08 22 2018 15 42 00 00000000 00110000   -0.760   -0.360   -0.007    77    77    82  12.5 1453.0 1469.3  65.8   9.5   1.8 991.107 983.315   0.86     0 14530    0.841   244.67
08 22 2018 15 43 00 00000000 00110000   -0.783   -0.258   -0.030    78    77    81  12.4 1453.0 1469.4  71.8   7.6   1.5 990.719 982.931   0.87     0 14530    0.824   251.77
08 22 2018 15 44 00 00000000 00110000   -0.704   -0.430    0.026    77    78    78  12.5 1453.1 1469.4  60.1   7.5  -3.8 990.429 982.644   0.88     0 14531    0.825   238.59
08 22 2018 15 45 00 00000000 00110000   -0.764   -0.289    0.069    78    77    77  12.4 1453.1 1469.4  69.9   7.1  -0.3 990.509 982.723   0.88     0 14531    0.817   249.28
08 22 2018 15 46 00 00000000 00110000   -0.707   -0.333    0.065    78    80    78  12.5 1453.1 1469.4  66.7   6.3  -2.4 990.960 983.170   0.89     0 14531    0.781   244.79
08 22 2018 15 47 00 00000000 00110000   -0.751   -0.239    0.057    77    76    77  12.4 1453.1 1469.4  72.8   6.7  -0.3 991.057 983.266   0.89     0 14531    0.788   252.38
08 22 2018 15 48 00 00000000 00110000   -0.682   -0.445    0.018    76    80    79  12.4 1453.1 1469.5  58.1   7.3  -3.4 991.493 983.697   0.89     0 14531    0.814   236.86
08 22 2018 15 49 00 00000000 00110000   -0.746   -0.400   -0.006    79    83    80  12.5 1453.2 1469.5  62.0   7.3  -1.7 991.955 984.154   0.90     0 14532    0.847   241.78
